-1.000000000000000000e+00,1.420493701281084142e+01,-6.971000553641512454e+01,-4.000000000000000000e+01
-1.000000000000000000e+00,2.352406692188653992e+01,-7.160057695282843326e+01,-4.000000000000000000e+01
-1.000000000000000000e+00,4.248856363205606357e+01,-4.733853427128133262e+01,-4.000000000000000000e+01
-1.000000000000000000e+00,4.457580181510049044e+01,3.209097064259030674e+01,-4.000000000000000000e+01
-1.000000000000000000e+00,6.762597225080523344e+01,-4.017194109037415806e-01,-4.000000000000000000e+01
-1.000000000000000000e+00,5.671088511365167051e+01,-6.787127648903688915e+00,-4.000000000000000000e+01
-1.000000000000000000e+00,5.693821801776138614e+01,-4.017194109037466321e-01,-4.000000000000000000e+01
-1.000000000000000000e+00,5.803453243119996330e+01,2.676768210422162841e+00,-4.000000000000000000e+01
-1.000000000000000000e+00,5.846083411045032818e+01,3.575090666155855690e+00,-4.000000000000000000e+01
-1.000000000000000000e+00,4.457580181510049044e+01,3.209097064259030674e+01,-4.000000000000000000e+01
-1.000000000000000000e+00,-7.409647041333770723e+00,-6.253657069452773953e+01,-4.000000000000000000e+01
-1.000000000000000000e+00,2.256475586211513473e+01,-6.861747630548271104e+01,-4.000000000000000000e+01
-1.000000000000000000e+00,7.401209194479963571e+01,-2.798831974117728993e+00,-4.000000000000000000e+01
-1.000000000000000000e+00,4.867738870763283643e+01,-1.761982430566185798e+01,-4.000000000000000000e+01
-1.000000000000000000e+00,4.929624559515698934e+01,-2.371498388259268286e-01,-4.000000000000000000e+01
-1.000000000000000000e+00,5.228068697334394699e+01,8.143261589410911938e+00,-4.000000000000000000e+01
-1.000000000000000000e+00,5.344118651211669402e+01,1.058871945713815776e+01,-4.000000000000000000e+01
-1.000000000000000000e+00,2.370613878235237593e+01,7.165599205105799285e+01,-4.000000000000000000e+01
-1.000000000000000000e+00,1.780965231688146488e+01,6.917405312113884008e+01,-4.000000000000000000e+01
-1.000000000000000000e+00,1.888305422447365700e+01,7.060528752530460395e+01,-4.000000000000000000e+01
-1.000000000000000000e+00,2.305617459590123985e+00,-2.371498388259148382e-01,-4.000000000000000000e+01
-1.000000000000000000e+00,6.319149714199918666e-01,-1.115132972705983994e+00,-4.000000000000000000e+01
-1.000000000000000000e+00,-3.768045575084075782e-01,-7.627637727279359403e-01,-4.000000000000000000e+01
-1.000000000000000000e+00,-2.774470054640829075e-01,2.162766080373986488e-01,-4.000000000000000000e+01
-1.000000000000000000e+00,7.628052165788029582e-01,1.043672047756259547e+00,-4.000000000000000000e+01
-1.000000000000000000e+00,2.305617459590123985e+00,-2.371498388259148382e-01,-4.000000000000000000e+01
-1.000000000000000000e+00,-3.197226553032236041e+01,-2.862785551783061422e+01,-4.000000000000000000e+01
-1.000000000000000000e+00,-2.814690368189054936e+01,-3.184343609656630747e+01,-4.000000000000000000e+01
-1.000000000000000000e+00,-3.759950967048518322e+01,-2.780664204470814127e+01,-4.000000000000000000e+01
-1.000000000000000000e+00,-3.664161602456053402e+01,5.092945544529350776e+00,-4.000000000000000000e+01
-1.000000000000000000e+00,-3.566594721261747480e+01,-2.640182668851268488e+01,-4.000000000000000000e+01
-1.000000000000000000e+00,-3.197226553032236041e+01,-2.862785551783061422e+01,-4.000000000000000000e+01
-1.000000000000000000e+00,-2.906946017644729707e+01,-5.539959272173867788e+01,-4.000000000000000000e+01
-1.000000000000000000e+00,2.156021572137482067e+01,-6.567083252723529085e+01,-4.000000000000000000e+01
-1.000000000000000000e+00,5.906993037872435082e+01,-1.768314733328786303e+01,-4.000000000000000000e+01
-1.000000000000000000e+00,4.059866322064510058e+01,-2.848897783151834773e+01,-4.000000000000000000e+01
-1.000000000000000000e+00,4.124569744016974226e+01,-1.031484834594957434e+01,-4.000000000000000000e+01
-1.000000000000000000e+00,4.303148889339507122e+01,-4.164420091906500865e+00,-4.000000000000000000e+01
-1.000000000000000000e+00,4.472864070038878026e+01,-1.090371358464329865e-01,-4.000000000000000000e+01
