-1.000000000000000000e+00,5.796042822818091994e-02,6.164337699091848415e-03,-4.000000000000000083e-02
-1.000000000000000000e+00,6.264164594484357418e-02,-4.017194109037464469e-04,-4.000000000000000083e-02
-1.000000000000000000e+00,5.859997961272504774e-02,-4.187012134317545306e-03,-4.000000000000000083e-02
-1.000000000000000000e+00,5.982013249451575282e-02,-4.017194109037473685e-04,-4.000000000000000083e-02
-1.000000000000000000e+00,5.747231531199464838e-02,3.198775167117431928e-03,-4.000000000000000083e-02
-1.000000000000000000e+00,5.887536072452814045e-02,3.004543728985024399e-03,-4.000000000000000083e-02
-1.000000000000000000e+00,5.796042822818091994e-02,6.164337699091848415e-03,-4.000000000000000083e-02
-1.000000000000000000e+00,-4.763359168700560115e-02,3.585009243468834789e-02,-4.000000000000000083e-02
-1.000000000000000000e+00,-3.891797181653718768e-02,2.815730696770152655e-02,-4.000000000000000083e-02
-1.000000000000000000e+00,-4.892752021986237349e-02,3.381871476364577828e-02,-4.000000000000000083e-02
-1.000000000000000000e+00,-4.918970856027758687e-02,3.371525075191624671e-02,-4.000000000000000083e-02
-1.000000000000000000e+00,-4.915733278920274285e-02,3.559663817394138896e-02,-4.000000000000000083e-02
-1.000000000000000000e+00,-4.674425120997724448e-02,3.652749844940417212e-02,-4.000000000000000083e-02
-1.000000000000000000e+00,-4.763359168700560115e-02,3.585009243468834789e-02,-4.000000000000000083e-02
-1.000000000000000000e+00,-1.177110541379086488e-02,-9.263773687876158264e-03,-4.000000000000000083e-02
-1.000000000000000000e+00,-1.253273072106236841e-02,-9.594561097842936592e-03,-4.000000000000000083e-02
-1.000000000000000000e+00,-1.198277803601213200e-02,-8.966459769092632870e-03,-4.000000000000000083e-02
-1.000000000000000000e+00,-1.182187970994946422e-02,-9.078097607193802432e-03,-4.000000000000000083e-02
-1.000000000000000000e+00,-1.177110541379086488e-02,-9.263773687876158264e-03,-4.000000000000000083e-02
-1.000000000000000000e+00,5.126916513795530539e-02,1.920589946571130829e-02,-4.000000000000000083e-02
-1.000000000000000000e+00,6.513093108753691129e-02,-2.371498388259260395e-04,-4.000000000000000083e-02
-1.000000000000000000e+00,5.316296972938151788e-02,-1.144595168451836495e-02,-4.000000000000000083e-02
-1.000000000000000000e+00,5.677601972914703143e-02,-2.371498388259286687e-04,-4.000000000000000083e-02
-1.000000000000000000e+00,4.982379185889200535e-02,1.042443784286143857e-02,-4.000000000000000083e-02
