-32.0,-54.0,-36.0
-33.0,-54.0,-36.0
-35.0,-53.0,-36.0
-38.0,-53.0,-36.0
-39.0,-53.0,-36.0
-41.0,-52.0,-36.0
-43.0,-52.0,-36.0
-44.0,-51.0,-36.0
-46.0,-51.0,-36.0
-47.0,-50.0,-36.0
-48.0,-49.0,-36.0
-49.0,-47.0,-36.0
-50.0,-46.0,-36.0
-50.0,-44.0,-36.0
-51.0,-43.0,-36.0
-51.0,-41.0,-36.0
-51.0,-39.0,-36.0
-51.0,-36.0,-36.0
-51.0,-34.0,-36.0
-51.0,-32.0,-36.0
-51.0,-30.0,-36.0
-51.0,-28.0,-36.0
-51.0,-26.0,-36.0
-51.0,-23.0,-36.0
-51.0,-21.0,-36.0
-51.0,-19.0,-36.0
-51.0,-18.0,-36.0
-50.0,-16.0,-36.0
-50.0,-14.0,-36.0
-50.0,-11.0,-36.0
-50.0,-9.0,-36.0
-50.0,-7.0,-36.0
-50.0,-5.0,-36.0
-50.0,-3.0,-36.0
-50.0,-1.0,-36.0
-50.0,2.0,-36.0
-51.0,4.0,-36.0
-51.0,5.0,-36.0
-51.0,7.0,-36.0
-51.0,9.0,-36.0
-52.0,11.0,-36.0
-52.0,13.0,-36.0
-52.0,15.0,-36.0
-52.0,17.0,-36.0
-52.0,19.0,-36.0
-52.0,21.0,-36.0
-52.0,23.0,-36.0
-52.0,26.0,-36.0
-52.0,28.0,-36.0
-52.0,30.0,-36.0
-52.0,32.0,-36.0
-52.0,34.0,-36.0
-52.0,36.0,-36.0
-52.0,39.0,-36.0
-51.0,40.0,-36.0
-51.0,42.0,-36.0
-50.0,43.0,-36.0
-49.0,44.0,-36.0
-47.0,45.0,-36.0
-46.0,45.0,-36.0
-44.0,46.0,-36.0
-42.0,46.0,-36.0
-40.0,46.0,-36.0
-39.0,46.0,-36.0
-36.0,46.0,-36.0
-34.0,47.0,-36.0
-32.0,47.0,-36.0
-30.0,47.0,-36.0
-28.0,47.0,-36.0
-26.0,47.0,-36.0
-23.0,47.0,-36.0
-21.0,46.0,-36.0
-19.0,46.0,-36.0
-18.0,46.0,-36.0
-16.0,46.0,-36.0
-14.0,46.0,-36.0
-12.0,45.0,-36.0
-10.0,45.0,-36.0
-9.0,44.0,-36.0
-8.0,43.0,-36.0
-7.0,42.0,-36.0
-6.0,40.0,-36.0
-6.0,39.0,-36.0
-5.0,36.0,-36.0
-5.0,35.0,-36.0
-5.0,33.0,-36.0
-4.0,31.0,-36.0
-4.0,29.0,-36.0
-4.0,27.0,-36.0
-4.0,24.0,-36.0
-4.0,22.0,-36.0
-4.0,20.0,-36.0
-4.0,18.0,-36.0
-4.0,16.0,-36.0
-4.0,14.0,-36.0
-5.0,11.0,-36.0
-5.0,9.0,-36.0
-5.0,7.0,-36.0
-5.0,6.0,-36.0
-5.0,4.0,-36.0
-5.0,2.0,-36.0
-5.0,-1.0,-36.0
-6.0,-3.0,-36.0
-6.0,-5.0,-36.0
-6.0,-7.0,-36.0
-6.0,-9.0,-36.0
-6.0,-11.0,-36.0
-6.0,-14.0,-36.0
-6.0,-16.0,-36.0
-6.0,-18.0,-36.0
-6.0,-20.0,-36.0
-6.0,-22.0,-36.0
-6.0,-24.0,-36.0
-6.0,-27.0,-36.0
-6.0,-29.0,-36.0
-6.0,-31.0,-36.0
-6.0,-33.0,-36.0
-6.0,-35.0,-36.0
-6.0,-38.0,-36.0
-6.0,-40.0,-36.0
-6.0,-42.0,-36.0
-6.0,-44.0,-36.0
-6.0,-45.0,-36.0
-6.0,-47.0,-36.0
-7.0,-50.0,-36.0
-7.0,-52.0,-36.0
-7.0,-53.0,-36.0
