-33.0,9.0,-36.0
-34.0,9.0,-36.0
-36.0,10.0,-36.0
-38.0,11.0,-36.0
-39.0,12.0,-36.0
-40.0,13.0,-36.0
-41.0,14.0,-36.0
-42.0,16.0,-36.0
-43.0,17.0,-36.0
-43.0,18.0,-36.0
-44.0,20.0,-36.0
-44.0,21.0,-36.0
-45.0,23.0,-36.0
-45.0,26.0,-36.0
-45.0,28.0,-36.0
-45.0,30.0,-36.0
-45.0,32.0,-36.0
-44.0,33.0,-36.0
-43.0,35.0,-36.0
-42.0,36.0,-36.0
-41.0,38.0,-36.0
-40.0,38.0,-36.0
-39.0,39.0,-36.0
-36.0,39.0,-36.0
-34.0,40.0,-36.0
-32.0,40.0,-36.0
-30.0,39.0,-36.0
-28.0,39.0,-36.0
-26.0,39.0,-36.0
-24.0,38.0,-36.0
-23.0,37.0,-36.0
-22.0,36.0,-36.0
-21.0,35.0,-36.0
-20.0,34.0,-36.0
-19.0,33.0,-36.0
-18.0,31.0,-36.0
-18.0,30.0,-36.0
-18.0,28.0,-36.0
-18.0,26.0,-36.0
-18.0,23.0,-36.0
-18.0,22.0,-36.0
-18.0,20.0,-36.0
-19.0,18.0,-36.0
-20.0,17.0,-36.0
-20.0,16.0,-36.0
-21.0,14.0,-36.0
-22.0,13.0,-36.0
-23.0,12.0,-36.0
-24.0,11.0,-36.0
-26.0,10.0,-36.0
-28.0,9.0,-36.0
-29.0,9.0,-36.0
-31.0,9.0,-36.0
-33.0,9.0,-36.0
