28.0,-49.0,36.0
30.0,-49.0,36.0
32.0,-49.0,36.0
33.0,-48.0,36.0
35.0,-48.0,36.0
37.0,-47.0,36.0
39.0,-46.0,36.0
40.0,-45.0,36.0
41.0,-44.0,36.0
42.0,-43.0,36.0
42.0,-42.0,36.0
43.0,-40.0,36.0
43.0,-39.0,36.0
44.0,-36.0,36.0
44.0,-35.0,36.0
44.0,-33.0,36.0
44.0,-31.0,36.0
44.0,-29.0,36.0
44.0,-27.0,36.0
44.0,-26.0,36.0
44.0,-23.0,36.0
43.0,-21.0,36.0
43.0,-19.0,36.0
43.0,-18.0,36.0
42.0,-16.0,36.0
42.0,-14.0,36.0
42.0,-13.0,36.0
41.0,-10.0,36.0
41.0,-8.0,36.0
41.0,-6.0,36.0
41.0,-4.0,36.0
41.0,-2.0,36.0
42.0,1.0,36.0
42.0,2.0,36.0
42.0,4.0,36.0
43.0,5.0,36.0
44.0,7.0,36.0
44.0,9.0,36.0
44.0,10.0,36.0
45.0,13.0,36.0
45.0,14.0,36.0
46.0,16.0,36.0
46.0,18.0,36.0
46.0,20.0,36.0
46.0,21.0,36.0
46.0,23.0,36.0
46.0,26.0,36.0
46.0,28.0,36.0
46.0,29.0,36.0
46.0,31.0,36.0
45.0,33.0,36.0
45.0,34.0,36.0
44.0,35.0,36.0
43.0,36.0,36.0
42.0,38.0,36.0
40.0,38.0,36.0
39.0,39.0,36.0
36.0,39.0,36.0
34.0,39.0,36.0
32.0,39.0,36.0
30.0,39.0,36.0
28.0,39.0,36.0
27.0,38.0,36.0
24.0,38.0,36.0
23.0,37.0,36.0
22.0,36.0,36.0
20.0,35.0,36.0
19.0,34.0,36.0
18.0,33.0,36.0
17.0,32.0,36.0
17.0,31.0,36.0
16.0,29.0,36.0
15.0,28.0,36.0
15.0,26.0,36.0
15.0,24.0,36.0
15.0,22.0,36.0
14.0,20.0,36.0
15.0,18.0,36.0
15.0,17.0,36.0
15.0,15.0,36.0
15.0,13.0,36.0
16.0,10.0,36.0
16.0,9.0,36.0
17.0,7.0,36.0
17.0,6.0,36.0
18.0,4.0,36.0
18.0,2.0,36.0
18.0,1.0,36.0
19.0,-2.0,36.0
19.0,-3.0,36.0
19.0,-5.0,36.0
19.0,-7.0,36.0
19.0,-9.0,36.0
19.0,-10.0,36.0
19.0,-13.0,36.0
18.0,-15.0,36.0
18.0,-17.0,36.0
18.0,-18.0,36.0
18.0,-20.0,36.0
17.0,-22.0,36.0
17.0,-24.0,36.0
17.0,-26.0,36.0
17.0,-28.0,36.0
17.0,-30.0,36.0
17.0,-32.0,36.0
17.0,-34.0,36.0
17.0,-35.0,36.0
17.0,-38.0,36.0
18.0,-40.0,36.0
18.0,-41.0,36.0
19.0,-43.0,36.0
20.0,-44.0,36.0
21.0,-45.0,36.0
22.0,-46.0,36.0
23.0,-47.0,36.0
24.0,-48.0,36.0
27.0,-48.0,36.0
28.0,-49.0,36.0
