28.0,-17.0,-36.0
30.0,-18.0,-36.0
32.0,-18.0,-36.0
34.0,-17.0,-36.0
35.0,-17.0,-36.0
37.0,-16.0,-36.0
38.0,-15.0,-36.0
39.0,-14.0,-36.0
40.0,-13.0,-36.0
41.0,-11.0,-36.0
42.0,-9.0,-36.0
42.0,-8.0,-36.0
43.0,-6.0,-36.0
43.0,-5.0,-36.0
43.0,-3.0,-36.0
43.0,-1.0,-36.0
43.0,2.0,-36.0
43.0,4.0,-36.0
43.0,6.0,-36.0
43.0,7.0,-36.0
42.0,9.0,-36.0
42.0,10.0,-36.0
41.0,12.0,-36.0
40.0,14.0,-36.0
39.0,15.0,-36.0
39.0,16.0,-36.0
38.0,17.0,-36.0
36.0,18.0,-36.0
35.0,19.0,-36.0
33.0,20.0,-36.0
32.0,20.0,-36.0
30.0,21.0,-36.0
28.0,21.0,-36.0
26.0,20.0,-36.0
24.0,20.0,-36.0
23.0,19.0,-36.0
22.0,18.0,-36.0
21.0,16.0,-36.0
20.0,15.0,-36.0
20.0,14.0,-36.0
19.0,11.0,-36.0
19.0,10.0,-36.0
19.0,8.0,-36.0
19.0,6.0,-36.0
19.0,4.0,-36.0
19.0,2.0,-36.0
19.0,-1.0,-36.0
19.0,-2.0,-36.0
19.0,-4.0,-36.0
20.0,-6.0,-36.0
20.0,-7.0,-36.0
21.0,-9.0,-36.0
22.0,-10.0,-36.0
22.0,-12.0,-36.0
23.0,-13.0,-36.0
24.0,-14.0,-36.0
26.0,-16.0,-36.0
27.0,-16.0,-36.0
28.0,-17.0,-36.0
