-33.0,13.0,-36.0
-34.0,14.0,-36.0
-36.0,15.0,-36.0
-38.0,15.0,-36.0
-39.0,16.0,-36.0
-40.0,18.0,-36.0
-41.0,19.0,-36.0
-41.0,20.0,-36.0
-42.0,22.0,-36.0
-42.0,23.0,-36.0
-43.0,26.0,-36.0
-43.0,28.0,-36.0
-43.0,30.0,-36.0
-42.0,32.0,-36.0
-41.0,33.0,-36.0
-41.0,34.0,-36.0
-40.0,35.0,-36.0
-38.0,36.0,-36.0
-36.0,37.0,-36.0
-34.0,37.0,-36.0
-32.0,37.0,-36.0
-30.0,37.0,-36.0
-28.0,37.0,-36.0
-27.0,36.0,-36.0
-25.0,35.0,-36.0
-24.0,34.0,-36.0
-23.0,33.0,-36.0
-22.0,32.0,-36.0
-21.0,30.0,-36.0
-21.0,29.0,-36.0
-21.0,27.0,-36.0
-21.0,24.0,-36.0
-21.0,23.0,-36.0
-22.0,21.0,-36.0
-22.0,20.0,-36.0
-23.0,18.0,-36.0
-24.0,17.0,-36.0
-25.0,16.0,-36.0
-27.0,15.0,-36.0
-28.0,14.0,-36.0
-29.0,14.0,-36.0
-31.0,13.0,-36.0
-33.0,13.0,-36.0
