51.0,-54.0,36.0
52.0,-53.0,36.0
52.0,-51.0,36.0
53.0,-48.0,36.0
53.0,-46.0,36.0
53.0,-45.0,36.0
53.0,-43.0,36.0
53.0,-41.0,36.0
53.0,-39.0,36.0
53.0,-36.0,36.0
53.0,-34.0,36.0
53.0,-32.0,36.0
53.0,-30.0,36.0
53.0,-28.0,36.0
53.0,-26.0,36.0
53.0,-23.0,36.0
53.0,-21.0,36.0
53.0,-19.0,36.0
53.0,-17.0,36.0
53.0,-15.0,36.0
53.0,-13.0,36.0
53.0,-10.0,36.0
53.0,-8.0,36.0
53.0,-6.0,36.0
53.0,-4.0,36.0
53.0,-2.0,36.0
53.0,1.0,36.0
53.0,3.0,36.0
53.0,5.0,36.0
53.0,7.0,36.0
53.0,9.0,36.0
53.0,11.0,36.0
53.0,14.0,36.0
53.0,16.0,36.0
53.0,18.0,36.0
53.0,20.0,36.0
53.0,22.0,36.0
53.0,24.0,36.0
53.0,27.0,36.0
53.0,29.0,36.0
53.0,31.0,36.0
53.0,33.0,36.0
53.0,35.0,36.0
53.0,38.0,36.0
53.0,40.0,36.0
53.0,41.0,36.0
52.0,43.0,36.0
52.0,44.0,36.0
51.0,45.0,36.0
48.0,46.0,36.0
47.0,46.0,36.0
45.0,47.0,36.0
43.0,47.0,36.0
41.0,47.0,36.0
39.0,47.0,36.0
36.0,47.0,36.0
34.0,47.0,36.0
32.0,46.0,36.0
30.0,46.0,36.0
28.0,46.0,36.0
27.0,46.0,36.0
24.0,46.0,36.0
22.0,46.0,36.0
20.0,46.0,36.0
18.0,45.0,36.0
16.0,45.0,36.0
15.0,45.0,36.0
13.0,45.0,36.0
11.0,44.0,36.0
9.0,44.0,36.0
8.0,43.0,36.0
6.0,42.0,36.0
5.0,41.0,36.0
4.0,40.0,36.0
3.0,39.0,36.0
3.0,36.0,36.0
3.0,35.0,36.0
2.0,33.0,36.0
2.0,31.0,36.0
2.0,29.0,36.0
2.0,27.0,36.0
2.0,24.0,36.0
2.0,22.0,36.0
2.0,21.0,36.0
2.0,19.0,36.0
2.0,17.0,36.0
2.0,15.0,36.0
2.0,13.0,36.0
2.0,10.0,36.0
2.0,9.0,36.0
2.0,7.0,36.0
2.0,5.0,36.0
2.0,3.0,36.0
2.0,1.0,36.0
2.0,-2.0,36.0
2.0,-4.0,36.0
2.0,-6.0,36.0
2.0,-8.0,36.0
2.0,-10.0,36.0
2.0,-13.0,36.0
2.0,-15.0,36.0
2.0,-17.0,36.0
2.0,-19.0,36.0
2.0,-21.0,36.0
2.0,-23.0,36.0
2.0,-26.0,36.0
2.0,-28.0,36.0
2.0,-30.0,36.0
2.0,-32.0,36.0
2.0,-34.0,36.0
2.0,-36.0,36.0
2.0,-39.0,36.0
2.0,-41.0,36.0
2.0,-43.0,36.0
2.0,-45.0,36.0
2.0,-47.0,36.0
2.0,-50.0,36.0
2.0,-52.0,36.0
2.0,-54.0,36.0
