-30.0,4.0,-36.0
-31.0,4.0,-36.0
-33.0,4.0,-36.0
-35.0,5.0,-36.0
-36.0,6.0,-36.0
-38.0,6.0,-36.0
-39.0,7.0,-36.0
-40.0,8.0,-36.0
-41.0,9.0,-36.0
-42.0,11.0,-36.0
-43.0,12.0,-36.0
-44.0,14.0,-36.0
-44.0,15.0,-36.0
-45.0,17.0,-36.0
-46.0,18.0,-36.0
-46.0,20.0,-36.0
-46.0,21.0,-36.0
-47.0,23.0,-36.0
-47.0,26.0,-36.0
-47.0,28.0,-36.0
-47.0,30.0,-36.0
-47.0,32.0,-36.0
-46.0,33.0,-36.0
-46.0,35.0,-36.0
-45.0,36.0,-36.0
-44.0,38.0,-36.0
-43.0,39.0,-36.0
-41.0,40.0,-36.0
-40.0,40.0,-36.0
-38.0,41.0,-36.0
-36.0,41.0,-36.0
-34.0,41.0,-36.0
-32.0,41.0,-36.0
-30.0,41.0,-36.0
-28.0,41.0,-36.0
-27.0,41.0,-36.0
-24.0,40.0,-36.0
-23.0,40.0,-36.0
-21.0,39.0,-36.0
-20.0,38.0,-36.0
-19.0,37.0,-36.0
-18.0,36.0,-36.0
-17.0,35.0,-36.0
-16.0,33.0,-36.0
-16.0,32.0,-36.0
-15.0,30.0,-36.0
-15.0,28.0,-36.0
-15.0,26.0,-36.0
-15.0,25.0,-36.0
-15.0,23.0,-36.0
-15.0,21.0,-36.0
-15.0,19.0,-36.0
-16.0,18.0,-36.0
-16.0,16.0,-36.0
-17.0,14.0,-36.0
-18.0,13.0,-36.0
-18.0,11.0,-36.0
-19.0,10.0,-36.0
-20.0,9.0,-36.0
-21.0,8.0,-36.0
-22.0,7.0,-36.0
-23.0,6.0,-36.0
-25.0,5.0,-36.0
-27.0,4.0,-36.0
-29.0,4.0,-36.0
-30.0,4.0,-36.0
