-53.0,54.0,36.0
-53.0,52.0,36.0
-53.0,50.0,36.0
-53.0,48.0,36.0
-52.0,46.0,36.0
-52.0,45.0,36.0
-51.0,43.0,36.0
-50.0,42.0,36.0
-48.0,42.0,36.0
-46.0,41.0,36.0
-44.0,41.0,36.0
-43.0,41.0,36.0
-41.0,41.0,36.0
-40.0,41.0,36.0
-38.0,41.0,36.0
-35.0,41.0,36.0
-33.0,41.0,36.0
-31.0,41.0,36.0
-29.0,42.0,36.0
-27.0,42.0,36.0
-26.0,42.0,36.0
-23.0,42.0,36.0
-21.0,43.0,36.0
-19.0,43.0,36.0
-18.0,43.0,36.0
-16.0,44.0,36.0
-14.0,44.0,36.0
-13.0,44.0,36.0
-10.0,45.0,36.0
-9.0,45.0,36.0
-7.0,46.0,36.0
-6.0,47.0,36.0
-5.0,47.0,36.0
-4.0,49.0,36.0
-3.0,50.0,36.0
-2.0,52.0,36.0
-2.0,54.0,36.0
