52.0,-54.0,-36.0
52.0,-52.0,-36.0
52.0,-50.0,-36.0
52.0,-48.0,-36.0
51.0,-46.0,-36.0
51.0,-44.0,-36.0
51.0,-43.0,-36.0
50.0,-41.0,-36.0
50.0,-39.0,-36.0
50.0,-36.0,-36.0
50.0,-35.0,-36.0
49.0,-33.0,-36.0
49.0,-31.0,-36.0
50.0,-30.0,-36.0
50.0,-28.0,-36.0
50.0,-26.0,-36.0
50.0,-23.0,-36.0
50.0,-21.0,-36.0
51.0,-20.0,-36.0
51.0,-18.0,-36.0
51.0,-16.0,-36.0
51.0,-14.0,-36.0
51.0,-11.0,-36.0
51.0,-9.0,-36.0
52.0,-7.0,-36.0
52.0,-5.0,-36.0
52.0,-3.0,-36.0
52.0,-2.0,-36.0
52.0,1.0,-36.0
52.0,3.0,-36.0
52.0,4.0,-36.0
52.0,6.0,-36.0
52.0,8.0,-36.0
51.0,10.0,-36.0
51.0,13.0,-36.0
51.0,15.0,-36.0
51.0,17.0,-36.0
51.0,19.0,-36.0
50.0,20.0,-36.0
50.0,22.0,-36.0
50.0,24.0,-36.0
50.0,26.0,-36.0
49.0,28.0,-36.0
48.0,30.0,-36.0
48.0,31.0,-36.0
48.0,33.0,-36.0
47.0,34.0,-36.0
47.0,36.0,-36.0
46.0,39.0,-36.0
46.0,40.0,-36.0
46.0,42.0,-36.0
46.0,43.0,-36.0
47.0,45.0,-36.0
47.0,47.0,-36.0
48.0,48.0,-36.0
48.0,50.0,-36.0
49.0,52.0,-36.0
50.0,53.0,-36.0
