20.0,54.0,-36.0
20.0,53.0,-36.0
19.0,52.0,-36.0
18.0,50.0,-36.0
17.0,49.0,-36.0
16.0,48.0,-36.0
15.0,47.0,-36.0
13.0,46.0,-36.0
12.0,45.0,-36.0
11.0,44.0,-36.0
10.0,43.0,-36.0
9.0,42.0,-36.0
8.0,40.0,-36.0
7.0,39.0,-36.0
7.0,38.0,-36.0
6.0,35.0,-36.0
6.0,34.0,-36.0
5.0,32.0,-36.0
5.0,30.0,-36.0
5.0,28.0,-36.0
5.0,27.0,-36.0
5.0,24.0,-36.0
5.0,22.0,-36.0
5.0,20.0,-36.0
5.0,18.0,-36.0
5.0,16.0,-36.0
5.0,14.0,-36.0
5.0,11.0,-36.0
5.0,9.0,-36.0
5.0,7.0,-36.0
5.0,5.0,-36.0
5.0,3.0,-36.0
5.0,1.0,-36.0
5.0,-1.0,-36.0
5.0,-3.0,-36.0
5.0,-5.0,-36.0
5.0,-7.0,-36.0
5.0,-9.0,-36.0
5.0,-11.0,-36.0
6.0,-14.0,-36.0
6.0,-16.0,-36.0
6.0,-18.0,-36.0
6.0,-20.0,-36.0
6.0,-21.0,-36.0
6.0,-23.0,-36.0
6.0,-26.0,-36.0
6.0,-28.0,-36.0
6.0,-30.0,-36.0
6.0,-32.0,-36.0
6.0,-34.0,-36.0
6.0,-36.0,-36.0
6.0,-39.0,-36.0
6.0,-41.0,-36.0
6.0,-42.0,-36.0
6.0,-44.0,-36.0
6.0,-46.0,-36.0
5.0,-48.0,-36.0
5.0,-51.0,-36.0
5.0,-53.0,-36.0
