-33.0,-42.0,-36.0
-34.0,-42.0,-36.0
-36.0,-41.0,-36.0
-38.0,-40.0,-36.0
-39.0,-39.0,-36.0
-39.0,-38.0,-36.0
-40.0,-36.0,-36.0
-40.0,-34.0,-36.0
-40.0,-32.0,-36.0
-40.0,-30.0,-36.0
-40.0,-29.0,-36.0
-39.0,-27.0,-36.0
-39.0,-26.0,-36.0
-38.0,-24.0,-36.0
-36.0,-23.0,-36.0
-35.0,-22.0,-36.0
-34.0,-21.0,-36.0
-32.0,-20.0,-36.0
-31.0,-20.0,-36.0
-30.0,-20.0,-36.0
-28.0,-21.0,-36.0
-27.0,-22.0,-36.0
-26.0,-23.0,-36.0
-25.0,-24.0,-36.0
-24.0,-26.0,-36.0
-24.0,-28.0,-36.0
-23.0,-29.0,-36.0
-23.0,-31.0,-36.0
-23.0,-33.0,-36.0
-23.0,-35.0,-36.0
-23.0,-37.0,-36.0
-24.0,-39.0,-36.0
-25.0,-40.0,-36.0
-26.0,-41.0,-36.0
-28.0,-42.0,-36.0
-29.0,-42.0,-36.0
-31.0,-42.0,-36.0
-33.0,-42.0,-36.0
