-32.0,-52.0,-36.0
-33.0,-52.0,-36.0
-35.0,-51.0,-36.0
-38.0,-51.0,-36.0
-39.0,-51.0,-36.0
-41.0,-50.0,-36.0
-42.0,-50.0,-36.0
-44.0,-48.0,-36.0
-45.0,-48.0,-36.0
-46.0,-47.0,-36.0
-47.0,-45.0,-36.0
-48.0,-44.0,-36.0
-48.0,-42.0,-36.0
-49.0,-41.0,-36.0
-49.0,-39.0,-36.0
-49.0,-36.0,-36.0
-49.0,-34.0,-36.0
-49.0,-32.0,-36.0
-49.0,-30.0,-36.0
-49.0,-28.0,-36.0
-49.0,-26.0,-36.0
-49.0,-23.0,-36.0
-49.0,-21.0,-36.0
-48.0,-20.0,-36.0
-48.0,-18.0,-36.0
-48.0,-16.0,-36.0
-47.0,-14.0,-36.0
-47.0,-13.0,-36.0
-47.0,-10.0,-36.0
-47.0,-8.0,-36.0
-46.0,-6.0,-36.0
-46.0,-4.0,-36.0
-47.0,-2.0,-36.0
-47.0,1.0,-36.0
-47.0,2.0,-36.0
-48.0,4.0,-36.0
-48.0,5.0,-36.0
-49.0,7.0,-36.0
-49.0,9.0,-36.0
-50.0,10.0,-36.0
-50.0,13.0,-36.0
-50.0,15.0,-36.0
-51.0,17.0,-36.0
-51.0,18.0,-36.0
-51.0,20.0,-36.0
-51.0,22.0,-36.0
-51.0,24.0,-36.0
-51.0,27.0,-36.0
-51.0,29.0,-36.0
-51.0,31.0,-36.0
-51.0,33.0,-36.0
-51.0,35.0,-36.0
-51.0,36.0,-36.0
-50.0,39.0,-36.0
-50.0,40.0,-36.0
-48.0,42.0,-36.0
-47.0,43.0,-36.0
-46.0,43.0,-36.0
-45.0,44.0,-36.0
-43.0,45.0,-36.0
-41.0,45.0,-36.0
-39.0,45.0,-36.0
-38.0,45.0,-36.0
-35.0,45.0,-36.0
-33.0,45.0,-36.0
-31.0,45.0,-36.0
-29.0,45.0,-36.0
-27.0,45.0,-36.0
-24.0,45.0,-36.0
-23.0,45.0,-36.0
-21.0,45.0,-36.0
-19.0,45.0,-36.0
-17.0,44.0,-36.0
-16.0,44.0,-36.0
-14.0,43.0,-36.0
-13.0,42.0,-36.0
-11.0,41.0,-36.0
-10.0,40.0,-36.0
-9.0,39.0,-36.0
-9.0,38.0,-36.0
-8.0,36.0,-36.0
-8.0,34.0,-36.0
-7.0,32.0,-36.0
-7.0,30.0,-36.0
-7.0,29.0,-36.0
-7.0,27.0,-36.0
-7.0,24.0,-36.0
-7.0,22.0,-36.0
-7.0,20.0,-36.0
-7.0,18.0,-36.0
-7.0,16.0,-36.0
-7.0,15.0,-36.0
-7.0,13.0,-36.0
-8.0,10.0,-36.0
-8.0,8.0,-36.0
-8.0,7.0,-36.0
-9.0,5.0,-36.0
-9.0,3.0,-36.0
-9.0,1.0,-36.0
-10.0,-1.0,-36.0
-10.0,-3.0,-36.0
-10.0,-5.0,-36.0
-10.0,-7.0,-36.0
-10.0,-9.0,-36.0
-10.0,-11.0,-36.0
-10.0,-14.0,-36.0
-10.0,-16.0,-36.0
-10.0,-18.0,-36.0
-10.0,-20.0,-36.0
-10.0,-22.0,-36.0
-10.0,-24.0,-36.0
-10.0,-27.0,-36.0
-9.0,-29.0,-36.0
-9.0,-31.0,-36.0
-9.0,-33.0,-36.0
-9.0,-35.0,-36.0
-10.0,-38.0,-36.0
-10.0,-40.0,-36.0
-10.0,-42.0,-36.0
-10.0,-44.0,-36.0
-10.0,-45.0,-36.0
-11.0,-47.0,-36.0
-12.0,-48.0,-36.0
-13.0,-50.0,-36.0
-14.0,-51.0,-36.0
-15.0,-52.0,-36.0
-17.0,-52.0,-36.0
-19.0,-53.0,-36.0
-21.0,-53.0,-36.0
-23.0,-53.0,-36.0
-26.0,-53.0,-36.0
-28.0,-52.0,-36.0
-30.0,-52.0,-36.0
-32.0,-52.0,-36.0
