30.0,-10.0,-36.0
32.0,-10.0,-36.0
34.0,-10.0,-36.0
35.0,-9.0,-36.0
36.0,-8.0,-36.0
38.0,-7.0,-36.0
39.0,-5.0,-36.0
39.0,-4.0,-36.0
40.0,-2.0,-36.0
40.0,-1.0,-36.0
40.0,2.0,-36.0
40.0,3.0,-36.0
39.0,5.0,-36.0
39.0,7.0,-36.0
38.0,8.0,-36.0
37.0,9.0,-36.0
36.0,10.0,-36.0
35.0,11.0,-36.0
34.0,13.0,-36.0
32.0,13.0,-36.0
30.0,13.0,-36.0
28.0,13.0,-36.0
27.0,12.0,-36.0
26.0,11.0,-36.0
25.0,9.0,-36.0
24.0,8.0,-36.0
24.0,6.0,-36.0
23.0,4.0,-36.0
23.0,3.0,-36.0
23.0,1.0,-36.0
24.0,-1.0,-36.0
24.0,-3.0,-36.0
25.0,-4.0,-36.0
26.0,-6.0,-36.0
26.0,-7.0,-36.0
27.0,-8.0,-36.0
29.0,-9.0,-36.0
30.0,-10.0,-36.0
