-59.0,-64.0,-36.0
-58.0,-62.0,-36.0
-57.0,-60.0,-36.0
-57.0,-58.0,-36.0
-56.0,-57.0,-36.0
-55.0,-56.0,-36.0
-53.0,-55.0,-36.0
-52.0,-53.0,-36.0
-50.0,-52.0,-36.0
-48.0,-51.0,-36.0
-47.0,-50.0,-36.0
-44.0,-49.0,-36.0
-43.0,-49.0,-36.0
-40.0,-48.0,-36.0
-39.0,-48.0,-36.0
-37.0,-47.0,-36.0
-34.0,-47.0,-36.0
-31.0,-47.0,-36.0
-29.0,-47.0,-36.0
-26.0,-47.0,-36.0
-24.0,-48.0,-36.0
-22.0,-49.0,-36.0
-21.0,-49.0,-36.0
-19.0,-51.0,-36.0
-18.0,-52.0,-36.0
-16.0,-53.0,-36.0
-15.0,-55.0,-36.0
-14.0,-56.0,-36.0
-13.0,-57.0,-36.0
-12.0,-59.0,-36.0
-11.0,-61.0,-36.0
