11.0,64.0,36.0
11.0,61.0,36.0
11.0,60.0,36.0
11.0,57.0,36.0
10.0,55.0,36.0
10.0,52.0,36.0
10.0,49.0,36.0
10.0,47.0,36.0
10.0,44.0,36.0
10.0,42.0,36.0
10.0,39.0,36.0
10.0,37.0,36.0
10.0,34.0,36.0
10.0,31.0,36.0
10.0,29.0,36.0
10.0,26.0,36.0
10.0,24.0,36.0
10.0,21.0,36.0
10.0,19.0,36.0
10.0,16.0,36.0
10.0,13.0,36.0
10.0,11.0,36.0
10.0,8.0,36.0
11.0,6.0,36.0
11.0,3.0,36.0
11.0,2.0,36.0
11.0,-1.0,36.0
11.0,-3.0,36.0
12.0,-6.0,36.0
12.0,-8.0,36.0
12.0,-10.0,36.0
12.0,-12.0,36.0
13.0,-15.0,36.0
13.0,-17.0,36.0
13.0,-20.0,36.0
14.0,-21.0,36.0
14.0,-24.0,36.0
14.0,-26.0,36.0
14.0,-29.0,36.0
14.0,-31.0,36.0
14.0,-34.0,36.0
14.0,-37.0,36.0
13.0,-38.0,36.0
13.0,-40.0,36.0
12.0,-43.0,36.0
12.0,-44.0,36.0
11.0,-47.0,36.0
11.0,-48.0,36.0
10.0,-51.0,36.0
10.0,-53.0,36.0
9.0,-55.0,36.0
9.0,-57.0,36.0
8.0,-58.0,36.0
8.0,-61.0,36.0
